Date,Ticker,BOARD_AVERAGE_AGE,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,BOARD_SIZE,CEO_DUALITY,CHIEF_EXECUTIVE_OFFICER_AGE,CHIEF_EXECUTIVE_OFFICER_TENURE,CUR_MKT_CAP,ENVIRON_DISCLOSURE_SCORE,EQY_INST_PCT_SH_OUT,ESG_DISCLOSURE_SCORE,FEMALE_CEO_OR_EQUIVALENT,GOVNCE_DISCLOSURE_SCORE,INDEPENDENT_DIRECTORS,NUMBER_OF_WOMEN_ON_BOARD,PCT_IND_DIRECTORS_ON_COMP_CMTE,PCT_WOMEN_ON_BOARD,SOCIAL_DISCLOSURE_SCORE,TOT_COMP_AW_TO_CEO_&_EQUIV,BOARD_AVERAGE_TENURE,BS_TOT_ASSET,EPS_GROWTH,FNCL_LVRG,PCT_INSIDER_SHARES_OUT,RETURN_COM_EQY,RETURN_ON_ASSET,SALES_GROWTH,TOBIN_Q_RATIO,security_name,gics_sector_name,Firm Age,LN_BOARD_AVERAGE_AGE,LN_BOARD_MEETINGS_PER_YR,LN_TOT_COMP_AW_TO_CEO_&_EQUIV,LN_CHIEF_EXECUTIVE_OFFICER_TENURE,Ratio of shares,LN_CHIEF_EXECUTIVE_OFFICER_AGE
2013-01-01,AAV CT Equity,,11.0,97.48,7.0,0.0,53.0,4.08,538.825,,69.005,13.6929,0.0,44.6429,5.0,1.0,100.0,14.29,12.5,1626482.0,8.23,1913.796,42.3913,,1.647,,-4.5863,-22.3401,0.7221,Advantage Energy Ltd,Energy,8.0,,2.3978952727983707,14.301929958126653,1.4060969884160703,0.023867835664082314,3.970291913552122
2014-01-01,AAV CT Equity,,10.0,100.0,6.0,0.0,54.0,5.08,776.2449,,60.837,13.6929,0.0,44.6429,4.0,0.0,100.0,0.0,12.5,1022402.0,8.98,1765.244,90.566,,1.478,,-0.1839,-43.5401,0.831,Advantage Energy Ltd,Energy,9.0,,2.302585092994046,13.837665318785028,1.6253112615903906,0.02429442608938639,3.9889840465642745
2015-01-01,AAV CT Equity,62.4,14.0,96.0,5.0,0.0,55.0,6.08,945.5762,,63.252,15.3527,0.0,51.7857,4.0,0.0,100.0,0.0,12.5,2657785.0,7.38,1454.767,90.566,,1.175,,3.7667,55.0869,0.8978,Advantage Energy Ltd,Energy,10.0,4.133565275375382,2.6390573296152584,14.793003627098098,1.8050046959780757,0.018576487699993677,4.007333185232471
2016-01-01,AAV CT Equity,60.833,8.0,100.0,6.0,0.0,56.0,7.08,1200.2386,4.1322,81.518,19.5021,0.0,51.7857,5.0,0.0,100.0,0.0,20.3125,2066663.0,7.11,1517.443,-70.4545,,1.347,,1.4385,-22.5512,1.052,Advantage Energy Ltd,Energy,11.0,4.108132404887369,2.0794415416798357,14.541445787152089,1.9572739077056285,0.01652395789886896,4.02535169073515
2017-01-01,AAV CT Equity,61.833,8.0,95.83,6.0,0.0,57.0,8.0,1683.9711,4.1322,80.002,20.332,0.0,55.3571,5.0,1.0,100.0,16.667,20.3125,2266182.0,8.03,1496.459,-70.4545,,1.294,,-1.0441,31.9752,1.3179,Advantage Energy Ltd,Energy,12.0,4.12443720252927,2.0794415416798357,14.633607035085303,2.0794415416798357,0.016174595635109125,4.04305126783455
2018-01-01,AAV CT Equity,62.833,9.0,100.0,6.0,0.0,58.0,9.08,1004.2012,6.6116,76.198,21.5768,0.0,55.3571,5.0,1.0,100.0,16.667,20.3125,2995496.0,9.11,1691.182,-70.4545,1.265,1.454,7.5429,5.963,20.51,0.8182,Advantage Energy Ltd,Energy,13.0,4.140480413166096,2.1972245773362196,14.912620385168887,2.206074192613202,0.019081865665765505,4.060443010546419
2019-01-01,AAV CT Equity,63.833,10.0,96.66,6.0,0.0,59.0,10.08,368.1654,2.4793,55.949,18.2573,0.0,55.3571,5.0,1.0,100.0,16.667,15.625,2745944.0,10.11,1771.197,-88.2353,1.3096,1.514,0.8411,0.6423,-0.0494,0.4557,Advantage Energy Ltd,Energy,14.0,4.156270298006842,2.302585092994046,14.825635471802762,2.3105532626432224,0.027060358540813956,4.07753744390572
2020-01-01,AAV CT Equity,64.833,15.0,96.66,6.0,0.0,60.0,11.08,514.0048,2.4793,83.956,17.0124,0.0,55.3571,5.0,1.0,100.0,16.667,15.625,2471036.0,11.11,1818.454,-88.2353,1.3555,1.606,-1.8619,-1.3736,7.2323,0.5589,Advantage Energy Ltd,Energy,15.0,4.171814732989,2.70805020110221,14.720148053865024,2.405141681319138,0.01912906760684168,4.0943445622221
2021-01-01,AAV CT Equity,64.857,14.0,96.66,7.0,0.0,61.0,12.08,320.7538,2.4793,70.28,15.7676,0.0,50.0,6.0,1.0,100.0,14.286,15.625,2279539.0,10.45,1533.709,-1061.5385,1.4227,2.142,-24.1098,-16.947,-13.5565,0.5315,Advantage Energy Ltd,Energy,16.0,4.172184846340437,2.6390573296152584,14.63948378750441,2.4915511925066687,0.030478087649402387,4.110873864173311
2010-01-01,ABX CT Equity,65.143,10.0,96.0,14.0,0.0,,,40761.896,39.5349,,48.3471,0.0,62.5,9.0,0.0,100.0,0.0,54.386,24189473.171,,27075.0,-20.3125,1.6887,,-28.174,-16.6836,6.8698,1.8709,Barrick Gold Corp,Materials,26.0,4.176584853439125,2.302585092994046,17.001428103556158,,,
2011-01-01,ABX CT Equity,63.786,6.0,92.5,14.0,0.0,,,52910.0327,39.5349,75.779,50.0,0.0,69.6429,9.0,0.0,100.0,0.0,54.386,9593171.77,,34637.0,-20.3125,1.7869000000000002,0.165,20.7442,11.6088,35.2139,1.9779,Barrick Gold Corp,Materials,27.0,4.155533730534523,1.791759469228055,16.076562129404397,,0.0021773842357381335,
2012-01-01,ABX CT Equity,62.429,9.0,98.0,14.0,0.0,,,46154.5406,41.0853,78.531,50.8264,0.0,75.0,9.0,1.0,100.0,7.143,49.1228,9204555.0337,,48884.0,28.2857,1.9498,0.232,20.9362,10.7374,29.4064,1.4493,Barrick Gold Corp,Materials,28.0,4.134029911005271,2.1972245773362196,16.035209031850282,,0.0029542473672817104,
2013-01-01,ABX CT Equity,62.786,9.0,93.5,14.0,0.0,55.0,0.67,34842.9016,37.9845,68.094,49.1736,0.0,75.0,8.0,1.0,100.0,7.143,49.1228,23322657.838,9.56,47478.0,28.2857,2.1256,0.271,-2.3734,-1.1166,1.1099,1.2752,Barrick Gold Corp,Materials,29.0,4.139732118685275,2.1972245773362196,16.96493588542218,-0.40047756659712525,0.003979792639586454,4.007333185232471
2014-01-01,ABX CT Equity,64.546,11.0,98.46,11.0,0.0,56.0,1.67,21790.6476,43.4109,57.915,51.2397,0.0,71.4286,6.0,1.0,100.0,9.091,49.1228,7970616.192,11.64,37448.0,-2657.1429,2.3919,0.256,-58.3918,-24.4118,-12.9707,1.1861,Barrick Gold Corp,Materials,30.0,4.167378147905509,2.3978952727983707,15.891272361705058,0.5128236264286637,0.004420271086937754,4.02535169073515
2015-01-01,ABX CT Equity,62.231,9.0,96.77,13.0,0.0,57.0,2.33,14581.6628,45.7364,64.79,52.4793,0.0,71.4286,10.0,2.0,100.0,15.385,49.1228,8939557.6242,6.19,33879.0,74.0933,2.9995000000000003,0.132,-24.4491,-8.1512,-18.2645,1.0681,Barrick Gold Corp,Materials,31.0,4.130853267871909,2.1972245773362196,16.005996663173708,0.8458682675776092,0.0020373514431239388,4.04305126783455
2016-01-01,ABX CT Equity,62.5,10.0,94.01,12.0,0.0,,,11927.52,53.4884,61.481,60.3306,0.0,71.4286,9.0,2.0,100.0,16.667,64.9123,,7.5,26308.0,2.4,3.4541,0.205,-32.5739,-9.4306,-11.8176,1.0551,Barrick Gold Corp,Materials,32.0,4.135166556742356,2.302585092994046,,,0.0033343634618825326,
2017-01-01,ABX CT Equity,61.867,8.0,100.0,15.0,0.0,,,25045.1102,53.4884,71.158,61.5702,0.0,71.4286,12.0,2.0,100.0,13.333,70.1754,,5.43,25264.0,2.4,3.4124,0.233,8.668,2.5401,-5.2165,1.4231,Barrick Gold Corp,Materials,33.0,4.12498691960051,2.0794415416798357,,,0.0032744034402315972,
2018-01-01,ABX CT Equity,62.933,5.0,94.67,15.0,0.0,,,21202.6676,50.3876,73.341,59.9174,0.0,71.4286,13.0,2.0,100.0,13.333,70.1754,,6.52,25308.0,119.6429,2.9366,0.267,16.7005,5.6869,-2.15,1.302,Barrick Gold Corp,Materials,34.0,4.142070668419094,1.6094379124341003,,,0.0036405284902032973,
2019-01-01,ABX CT Equity,64.308,7.0,96.96,13.0,0.0,,,21518.744,52.7132,95.106,59.9174,0.0,71.4286,12.0,2.0,100.0,15.385,64.9123,,5.71,22631.0,119.6429,2.8402,0.07,-18.3068,-6.4457,-13.5061,1.3626,Barrick Gold Corp,Materials,35.0,4.163684040300714,1.9459101490553132,,,0.0007360208609341158,
2020-01-01,ABX CT Equity,64.111,6.0,100.0,9.0,0.0,60.0,1.08,42880.0977,53.4884,107.068,57.438,0.0,75.0,7.0,1.0,100.0,11.111,49.1228,23046578.452,5.94,44392.0,119.6429,2.3091,0.668,27.3488,11.8437,34.1571,1.2616,Barrick Gold Corp,Materials,36.0,4.160615956068125,1.791759469228055,16.95302787612828,0.0769610411361284,0.006239025665931932,4.0943445622221
2021-01-01,ABX CT Equity,65.0,4.0,100.0,10.0,0.0,61.0,2.08,51565.6496,53.4884,72.723,57.438,0.0,75.0,8.0,2.0,100.0,20.0,49.1228,24308970.942,6.27,46506.0,-42.0354,2.0302,0.53,10.3813,5.1134,29.6182,1.3666,Barrick Gold Corp,Materials,37.0,4.174387269895637,1.3862943611198906,17.006356014750516,0.7323678937132266,0.00728792816577974,4.110873864173311
2010-01-01,AC CT Equity,,24.0,85.18,9.0,0.0,,,366.6793,6.9767,,18.595,,51.7857,7.0,,,0.0,12.2807,2578301.0,,10406.0,98.2439,9.8596,,-2.1739,-0.2205,-12.1188,0.8963,Air Canada,Industrials,73.0,,3.1780538303479458,14.762641212841787,,,
2011-01-01,AC CT Equity,59.9,12.0,92.5,10.0,0.0,,,1160.1442,33.3333,17.621,33.4711,0.0,55.3571,9.0,0.0,100.0,0.0,12.2807,4549720.0,,10153.0,33.3333,1713.25,0.183,-2.1739,-0.321,10.7506,1.236,Air Canada,Industrials,74.0,4.092676505121403,2.4849066497880004,15.330576250572026,,0.010385335679019352,
2012-01-01,AC CT Equity,60.9,13.0,95.38,10.0,0.0,,,277.6994,39.5349,31.463,45.4545,0.0,55.3571,9.0,0.0,100.0,0.0,49.1228,3999027.0,,9633.0,-666.6667,1713.25,0.292,-2.1739,-2.5776,7.6581,1.3645,Air Canada,Industrials,75.0,4.109233174715851,2.5649493574615367,15.201561639494084,,0.009280742459396751,
2013-01-01,AC CT Equity,61.9,14.0,94.02,10.0,0.0,56.0,3.83,487.5714,39.5349,36.001,44.2149,0.0,60.7143,9.0,1.0,100.0,10.0,38.5965,9525261.0,4.67,8847.0,66.3043,1713.25,0.431,-2.1739,-1.5152,4.3231,1.4393,Air Canada,Industrials,76.0,4.12552017969055,2.6390573296152584,16.069457880176426,1.3428648031925547,0.011971889669731397,4.02535169073515
2014-01-01,AC CT Equity,61.9,10.0,98.0,10.0,0.0,57.0,4.83,2113.3683,41.0853,31.774,48.3471,0.0,60.7143,9.0,1.0,100.0,10.0,52.6316,7817369.0,4.51,9470.0,66.3043,1713.25,0.507,-2.1739,0.0655,2.2123,1.3768,Air Canada,Industrials,77.0,4.12552017969055,2.302585092994046,15.871858610898386,1.5748464676644813,0.01595644237426827,4.04305126783455
2015-01-01,AC CT Equity,62.4,9.0,100.0,10.0,0.0,58.0,5.83,3399.1687,43.4109,30.388,52.0661,0.0,60.7143,9.0,1.0,100.0,10.0,63.1579,7999951.0,5.86,10648.0,1650.0,1713.25,0.519,-2.1739,0.9941,7.1879,1.4322,Air Canada,Industrials,78.0,4.133565275375382,2.1972245773362196,15.894945974625353,1.763017000362401,0.017079110175069107,4.060443010546419
2016-01-01,AC CT Equity,62.454,9.0,97.97,11.0,0.0,59.0,6.83,2894.4568,43.4109,29.471,52.0661,0.0,60.7143,10.0,2.0,100.0,18.182,63.1579,7187864.0,6.3,13127.0,202.8571,1713.25,0.499,-2.1739,2.5489,4.4907,1.219,Air Canada,Industrials,79.0,4.134430285761386,2.1972245773362196,15.787904606283666,1.9213246735826988,0.016931899155101626,4.07753744390572
2017-01-01,AC CT Equity,63.083,13.0,100.0,12.0,0.0,60.0,7.75,3735.8743,44.9612,34.297,55.3719,0.0,71.4286,11.0,3.0,100.0,25.0,63.1579,8999225.0,6.67,15114.0,198.1132,22.9229,0.342,142.2078,6.2037,5.8336,1.1665,Air Canada,Industrials,80.0,4.144451319619636,2.5649493574615367,16.012649020481607,2.0476928433652555,0.009971717642942532,4.0943445622221
2018-01-01,AC CT Equity,61.364,9.0,100.0,11.0,0.0,61.0,8.83,7066.7152,41.8605,35.6,49.1736,0.0,71.4286,10.0,3.0,100.0,27.273,43.8596,9005849.0,6.39,17782.0,135.443,7.0881,0.381,87.4381,12.3358,10.7311,1.205,Air Canada,Industrials,81.0,4.116823343982527,2.1972245773362196,16.01338481310305,2.178155014615869,0.010702247191011236,4.110873864173311
2019-01-01,AC CT Equity,61.546,13.0,98.57,11.0,0.0,62.0,9.83,7027.7324,41.8605,36.398,51.6529,0.0,71.4286,10.0,3.0,100.0,27.273,54.386,11551850.0,6.65,21883.0,-98.1183,5.921,0.395,1.1046,0.1866,10.7741,1.1714,Air Canada,Industrials,82.0,4.119784862703878,2.5649493574615367,16.2623561552659,2.285438934159075,0.01085224462882576,4.127134385045092
2020-01-01,AC CT Equity,62.636,13.0,99.29,11.0,0.0,63.0,10.83,12846.359,40.3101,35.415,55.7851,0.0,71.4286,10.0,3.0,100.0,27.273,75.4386,12871900.0,7.65,27759.0,3835.7143,6.4663,0.35,38.4525,5.9466,6.2656,1.3025,Air Canada,Industrials,83.0,4.1373401926831965,2.5649493574615367,16.370557198823683,2.382320061012899,0.009882818014965409,4.143134726391533
2021-01-01,AC CT Equity,62.25,22.0,99.2,12.0,0.0,64.0,11.83,7563.5561,38.7597,42.526,54.9587,0.0,71.4286,11.0,4.0,100.0,33.333,75.4386,9258983.0,7.99,28913.0,3835.7143,9.2677,0.342,-151.9869,-16.3996,-69.5102,1.2023,Air Canada,Industrials,84.0,4.131158535344817,3.091042453358316,16.04110477337709,2.4706386779902956,0.008042138926774208,4.1588830833596715
2010-01-01,ACM/A CT Equity,64.73,5.0,97.0,15.0,0.0,,,1873.86,,,14.0496,,51.7857,11.0,,,13.33,8.7719,2869612.0,,2395.606,28.2258,2.0411,,-12.9562,-6.3477,4.6633,1.2595,Astral Media Inc,,39.0,4.170224772557419,1.6094379124341003,14.86968738695896,,,
2011-01-01,ACM/A CT Equity,66.35,6.0,92.0,14.0,0.0,,,2388.9153,,31.687,14.0496,,51.7857,10.0,,,21.42,8.7719,3862191.0,,2477.552,28.2258,1.9514,2.372,14.8278,7.5984,6.0983,1.2884,Astral Media Inc,,40.0,4.194943760778217,1.791759469228055,15.166745196987968,,0.07485719695774291,
2012-01-01,ACM/A CT Equity,67.36,5.0,97.14,14.0,0.0,,,1977.9921,,36.524,14.0496,0.0,51.7857,10.0,3.0,100.0,21.43,8.7719,5776390.0,,2454.913,-9.7561,1.748,2.815,11.8412,6.7743,5.6685,1.173,Astral Media Inc,,41.0,4.210051369934071,1.6094379124341003,15.569289478050997,,0.07707260979082246,
2013-01-01,ACM/A CT Equity,68.43,8.0,93.0,14.0,0.0,,,2592.3886,4.6512,33.19,15.2893,0.0,51.7857,10.0,2.0,100.0,14.29,3.5088,4649600.0,,2465.491,5.0676,1.5865,3.365,11.1761,7.0444,0.6396,1.4182,Astral Media Inc,,42.0,4.225811324964407,2.0794415416798357,15.3522917523581,,0.1013859596263935,
2014-01-01,ACM/A CT Equity,68.43,8.0,93.0,14.0,0.0,,,2828.5805,4.6512,38.301,15.2893,0.0,51.7857,10.0,2.0,100.0,14.29,3.5088,,,2465.491,5.0676,1.5865,3.307,11.1761,7.0444,0.6396,1.4182,Astral Media Inc,,43.0,4.225811324964407,2.0794415416798357,,,0.08634239314900394,
2010-01-01,ACO/X CT Equity,68.556,8.0,94.2,9.0,0.0,,,2672.0683,25.5814,,34.7107,1.0,62.5,6.0,1.0,75.0,11.111,28.0702,2158674.0,,9954.6,3.8217,4.9273,,14.9906,3.1347,-4.7985,1.0682,Atco Ltd/Canada,Utilities,48.0,4.227650929530326,2.0794415416798357,14.585004702264524,,,
2011-01-01,ACO/X CT Equity,69.444,5.0,95.55,9.0,0.0,,,3434.5326,25.5814,60.375,39.2562,1.0,66.0714,6.0,1.0,75.0,11.111,43.8596,3880257.0,,10084.0,-1.227,4.9273,0.944,14.9906,2.8545,12.1297,1.1436,Atco Ltd/Canada,Utilities,49.0,4.240520672379702,1.6094379124341003,15.171411946519278,,0.015635610766045548,
2012-01-01,ACO/X CT Equity,69.25,7.0,94.64,8.0,0.0,,,3472.1004,29.4574,50.288,40.0826,1.0,60.7143,5.0,1.0,66.667,12.5,43.8596,3952256.0,,12453.0,16.9772,4.9273,0.77,14.9906,2.8545,14.4865,1.1056,Atco Ltd/Canada,Utilities,50.0,4.237723145067448,1.9459101490553132,15.18979711307987,,0.015311804008908688,
2013-01-01,ACO/X CT Equity,67.0,7.0,100.0,10.0,1.0,55.0,13.08,4638.9046,25.5814,51.869,39.2562,1.0,66.0714,6.0,2.0,100.0,20.0,43.8596,4339241.0,12.45,14055.0,13.6283,5.8478,0.86,14.9906,2.8545,0.5262,1.1617,Atco Ltd/Canada,Utilities,51.0,4.204692619390966,1.9459101490553132,15.283210005989833,2.5710843460290524,0.01658023096647323,4.007333185232471
2014-01-01,ACO/X CT Equity,68.0,10.0,96.0,10.0,1.0,56.0,14.08,5370.0169,27.1318,52.647,38.843,1.0,60.7143,6.0,2.0,66.667,20.0,43.8596,5691339.0,11.22,16010.0,13.3956,5.7486,0.911,15.9847,2.7806,8.6491,1.1569,Atco Ltd/Canada,Utilities,52.0,4.219507705176107,2.302585092994046,15.554456103549708,2.644755350729896,0.017303929948525084,4.02535169073515
2015-01-01,ACO/X CT Equity,67.417,7.0,98.92,12.0,1.0,57.0,15.08,5488.7536,29.4574,52.268,40.0826,1.0,60.7143,8.0,3.0,60.0,25.0,43.8596,4054113.0,10.79,17689.0,0.5495,5.5904,0.899,13.935,2.4927,4.4735,1.1311,Atco Ltd/Canada,Utilities,53.0,4.21089721163404,1.9459101490553132,15.2152424793106,2.71336936257981,0.01719981633121604,4.04305126783455
2016-01-01,ACO/X CT Equity,66.454,7.0,96.25,11.0,1.0,58.0,16.08,4107.7359,30.2326,28.317,39.2562,1.0,55.3571,6.0,3.0,60.0,27.273,43.8596,3641626.0,11.13,19055.0,-63.388,5.6321,0.924,4.721,0.8382,-9.2885,1.0394,Atco Ltd/Canada,Utilities,54.0,4.196509978983386,1.9459101490553132,15.10794084316741,2.77757626375082,0.03263057527280432,4.060443010546419
2017-01-01,ACO/X CT Equity,65.6,7.0,100.0,10.0,1.0,59.0,17.0,5122.0249,27.1318,40.554,38.843,1.0,60.7143,6.0,3.0,60.0,30.0,43.8596,5371540.0,7.85,19724.0,121.6418,5.6185,0.145,9.8522,1.7534999999999998,-2.0818,1.0798,Atco Ltd/Canada,Utilities,55.0,4.183575695950044,1.9459101490553132,15.496625203770492,2.833213344056216,0.0035754796074369973,4.07753744390572
2018-01-01,ACO/X CT Equity,66.4,8.0,100.0,10.0,1.0,60.0,18.08,5159.6369,28.6822,41.209,39.6694,1.0,60.7143,6.0,3.0,60.0,30.0,43.8596,5975985.0,8.93,21786.0,-35.3535,5.6886,0.43,6.0025,1.0552,13.7206,1.0647,Atco Ltd/Canada,Utilities,56.0,4.1956970564823886,2.0794415416798357,15.60325949575148,2.89480635496403,0.010434613797956757,4.0943445622221
2019-01-01,ACO/X CT Equity,67.4,7.0,100.0,10.0,1.0,61.0,19.08,4430.7256,26.3566,42.205,38.4298,1.0,60.7143,6.0,3.0,80.0,30.0,43.8596,4842756.0,9.93,23344.0,49.4792,5.8932,0.444,8.5662,1.4536,6.2609,1.0223,Atco Ltd/Canada,Utilities,57.0,4.210645017918261,1.9459101490553132,15.392994538121519,2.9486406660201405,0.010520080559175454,4.110873864173311
2020-01-01,ACO/X CT Equity,69.444,7.0,98.41,9.0,1.0,62.0,20.08,5708.7738,32.5581,33.011,41.7355,1.0,60.7143,6.0,3.0,80.0,33.333,43.8596,2075300.0,11.62,21703.0,56.446,5.6971,0.467,12.9758,2.2776,-3.7234,1.0787,Atco Ltd/Canada,Utilities,58.0,4.240520672379702,1.9459101490553132,14.545616279509751,2.9997242948235283,0.014146799551664596,4.127134385045092
2021-01-01,ACO/X CT Equity,70.444,6.0,100.0,9.0,1.0,63.0,21.08,4201.6917,32.5581,30.472,11.9835,1.0,51.7857,6.0,3.0,75.0,33.333,43.8596,6084553.0,12.62,22200.0,-50.7795,5.4524,0.477,6.2593,1.148,-16.1921,1.0058,Atco Ltd/Canada,Utilities,59.0,4.254818067932839,1.791759469228055,15.621263822379284,3.0483247236731614,0.015653714885796796,4.143134726391533
2010-01-01,AEM CT Equity,63.5,7.0,100.0,12.0,0.0,,,8911.5714,37.9845,,42.562,0.0,62.5,9.0,1.0,100.0,8.333,33.3333,10382472.325,,4247.357,7.8431,1.4472,,3.2845,2.2695,66.3591,2.3396,Agnico Eagle Mines Ltd,Materials,38.0,4.151039905898646,1.9459101490553132,16.155629588940513,,,
2011-01-01,AEM CT Equity,66.182,9.0,100.0,11.0,0.0,,,12859.0485,40.3101,78.926,45.0413,0.0,62.5,9.0,1.0,100.0,9.091,38.5965,8134484.0,,5500.351,272.7273,1.519,0.217,10.3508,6.8142,131.7708,2.6967,Agnico Eagle Mines Ltd,Materials,39.0,4.192408522647289,2.1972245773362196,15.911622866998455,,0.0027494108405341712,
2012-01-01,AEM CT Equity,59.929,11.0,98.05,14.0,0.0,,,6323.7237,46.5116,79.787,50.8264,0.0,62.5,12.0,2.0,100.0,14.286,49.1228,6982447.0,,5034.262,272.7273,1.5338,0.255,-16.5655,-10.8005,28.0683,1.6004,Agnico Eagle Mines Ltd,Materials,40.0,4.093160528197056,2.3978952727983707,15.758909986368078,,0.003196009374960833,
2013-01-01,AEM CT Equity,65.538,8.0,96.0,13.0,0.0,53.0,15.17,8958.4939,51.1628,65.173,53.3058,0.0,62.5,12.0,2.0,100.0,15.385,49.1228,9509460.0,9.92,5255.842,272.7273,1.556,0.375,9.4029,6.043,5.2649,2.0669,Agnico Eagle Mines Ltd,Materials,41.0,4.182630127089461,2.0794415416798357,16.06779765057501,2.719319793360441,0.005753916499163764,3.970291913552122
2014-01-01,AEM CT Equity,65.333,8.0,96.87,12.0,0.0,54.0,16.17,4869.674,51.1628,80.142,53.3058,0.0,62.5,11.0,2.0,100.0,16.667,49.1228,9396170.0,10.42,4580.081,272.7273,1.6052,0.245,-22.4134,-13.9632,-14.5646,1.4084,Agnico Eagle Mines Ltd,Materials,42.0,4.179497268508576,2.0794415416798357,16.055812717402716,2.783157673589016,0.003057073694192808,3.9889840465642745
2015-01-01,AEM CT Equity,65.5,8.0,97.11,12.0,0.0,55.0,17.17,6216.2048,52.7132,75.965,54.9587,0.0,66.0714,11.0,3.0,100.0,25.0,49.1228,7490430.0,10.94,6809.255,272.7273,1.6784,0.157,2.4454,1.457,15.769,1.1859,Agnico Eagle Mines Ltd,Materials,43.0,4.182050142641207,2.0794415416798357,15.829136763725359,2.843163674909384,0.0020667412624234844,4.007333185232471
2016-01-01,AEM CT Equity,64.25,7.0,96.38,12.0,0.0,56.0,18.17,7916.745,56.5891,87.172,57.0248,0.0,66.0714,11.0,3.0,100.0,25.0,49.1228,8632420.0,10.02,6683.18,-74.4186,1.6435,0.184,0.5989,0.3644,4.6746,1.2384,Agnico Eagle Mines Ltd,Materials,44.0,4.162781723775329,1.9459101490553132,15.971035440899549,2.89977188240808,0.002110769513146423,4.02535169073515
2017-01-01,AEM CT Equity,65.25,7.0,99.0,12.0,0.0,57.0,19.08,12717.7287,56.5891,87.613,57.0248,0.0,66.0714,11.0,3.0,100.0,25.0,49.1228,8110180.0,10.94,7107.951,545.4545,1.5974,0.186,3.6793,2.3033,7.6961,1.6993,Agnico Eagle Mines Ltd,Materials,45.0,4.178226046202803,1.9459101490553132,15.908630620666502,2.9486406660201405,0.0021229726182187573,4.04305126783455
2018-01-01,AEM CT Equity,66.25,8.0,100.0,12.0,0.0,58.0,20.17,13488.9708,57.3643,85.255,57.438,0.0,66.0714,11.0,3.0,100.0,25.0,49.1228,12605623.748,12.02,7865.601,49.2958,1.5863,0.227,5.1674,3.2576,4.8812,1.7423,Agnico Eagle Mines Ltd,Materials,46.0,4.193435464866331,2.0794415416798357,16.349653601552802,3.0041963519661206,0.0026626004339921415,4.060443010546419
2019-01-01,AEM CT Equity,65.2,8.0,100.0,10.0,0.0,59.0,21.17,12926.8104,60.4651,91.812,59.0909,0.0,66.0714,9.0,3.0,100.0,30.0,49.1228,12327218.455,12.93,7852.843,49.2958,1.6551,0.258,-6.8801,-4.1569,-2.2912,1.6281,Agnico Eagle Mines Ltd,Materials,47.0,4.177459468932607,2.0794415416798357,16.327320258044512,3.0525850851467737,0.0028100901842896355,4.07753744390572
2020-01-01,AEM CT Equity,66.2,6.0,100.0,10.0,0.0,60.0,22.17,19183.2361,57.3643,95.158,56.1983,0.0,66.0714,9.0,3.0,100.0,30.0,43.8596,12301185.678,13.93,8789.885,49.2958,1.7226,0.283,9.7949,5.6862,13.8585,2.0985,Agnico Eagle Mines Ltd,Materials,48.0,4.192680462942962,1.791759469228055,16.325206212282158,3.09874002362822,0.0029740011349544964,4.0943445622221
2021-01-01,AEM CT Equity,67.111,5.0,100.0,9.0,0.0,61.0,23.17,21762.9236,58.1395,90.614,56.6116,0.0,66.0714,8.0,2.0,100.0,22.222,43.8596,14196702.319,14.58,9614.755,6.0,1.705,0.276,9.4788,5.5595,25.7815,2.1815,Agnico Eagle Mines Ltd,Materials,49.0,4.206347964968086,1.6094379124341003,16.468520264545344,3.142858338444285,0.0030458869490365727,4.110873864173311
2010-01-01,AGF/B CT Equity,58.556,7.0,95.23,9.0,1.0,,,1515.0366,5.3571,,16.2281,0.0,51.7857,5.0,1.0,100.0,11.111,3.3333,2008760.0,,5675.922,-23.6111,5.4561,,8.7312,1.6002,-23.142,1.0636,AGF Management Ltd,Financials,50.0,4.069983561309165,1.9459101490553132,14.513028174241754,,,
2011-01-01,AGF/B CT Equity,57.63,8.0,93.75,8.0,1.0,,,1727.8411,5.3571,36.808,16.2281,0.0,51.7857,5.0,1.0,100.0,12.5,3.3333,2777885.0,,5253.861,19.0909,4.7915,6.167,10.2385,2.1368,-0.5596,1.0716,AGF Management Ltd,Financials,51.0,4.054043265448575,2.0794415416798357,14.837200404751295,,0.1675450988915453,
2012-01-01,AGF/B CT Equity,58.67,9.0,91.13,9.0,1.0,,,1506.6762,5.3571,26.493,16.2281,0.0,51.7857,5.0,1.0,100.0,11.111,3.3333,2207064.0,,5150.57,-38.9313,4.4559,9.748,8.8715,1.9909,-18.4343,1.0611,AGF Management Ltd,Financials,52.0,4.071928522937768,2.1972245773362196,14.60717368345911,,0.3679462499528177,
2013-01-01,AGF/B CT Equity,59.67,5.0,97.78,9.0,1.0,,13.08,883.1538,5.3571,28.231,16.2281,0.0,51.7857,5.0,1.0,100.0,11.111,3.3333,1082741.0,12.04,1685.431,-63.75,3.053,6.954,4.668,1.529,-12.7512,0.841,AGF Management Ltd,Financials,53.0,4.088829381533991,1.6094379124341003,13.895006346874236,2.5710843460290524,0.24632496192129216,
